Test run for C:\Source\HamLet\tests\Hamlet.RadioEngine.Tests\bin\Debug\net8.0\Hamlet.RadioEngine.Tests.dll (.NETCoreApp,Version=v8.0)
A total of 1 test files matched the specified pattern.
C:\Source\HamLet\tests\Hamlet.RadioEngine.Tests\bin\Debug\net8.0\Hamlet.RadioEngine.Tests.dll
[xUnit.net 00:00:00.00] xUnit.net VSTest Adapter v2.8.2+699d445a1a (64-bit .NET 8.0.24)
[xUnit.net 00:00:00.05]   Discovering: Hamlet.RadioEngine.Tests
[xUnit.net 00:00:00.22]   Discovered:  Hamlet.RadioEngine.Tests
[xUnit.net 00:00:00.23]   Starting:    Hamlet.RadioEngine.Tests
  Passed Hamlet.RadioEngine.Tests.Cw.WhatTheStrayLettersRestOnTests.WhatSeparatesAStrayFromALetter [2 m]
  Standard Output Messages:
 check | read here 165 edits over 565 characters against inferred keys, 23 keyed recordings of 23, 52 recordings in all, 29 with no key
 check | the bar | StrayElementSpan 13.0 on the raw span; single-element named characters below it anywhere: 0
 
 SINGLES | every single-element named character, keyed recordings first
 single | recording | heap | at | text | Score | raw span | gap before u | gap after u | key-down u | alone | tone Hz | sender pitch Hz | off pitch Hz | energy over neighbors | wpm
 single | unadjudicated/cw-2026-08-23-001952 | unkeyed | 11.145 s | `E` | 9.611 | 90.8 | 2.00 | 1.83 | 1.50 | - | 525.0 | 525.0 | 0.0 | 0.903 | 40
 single | unadjudicated/cw-2026-08-23-001952 | unkeyed | 11.440 s | `E` | 9.611 | 53.4 | 1.83 | 4.67 | 1.00 | - | 525.0 | 525.0 | 0.0 | 0.984 | 40
 single | unadjudicated/cw-2026-08-23-001952 | unkeyed | 13.815 s | `T` | 8.843 | 347.4 | 18.67 | 5.67 | 4.33 | alone | 525.0 | 525.0 | 0.0 | 1.020 | 40
 single | unadjudicated/cw-2026-08-23-001952 | unkeyed | 16.080 s | `T` | 6.180 | 241.6 | 2.78 | 38.53 | 2.78 | - | 525.0 | 525.0 | 0.0 | 1.029 | 23
 single | unadjudicated/cw-2026-08-23-001952 | unkeyed | 20.120 s | `E` | 3.051 | 32.0 | 8.17 | 14.50 | 0.67 | alone | 450.0 | 525.0 | 75.0 | 1.364 | 40
 single | unadjudicated/cw-2026-08-23-001952 | unkeyed | 22.070 s | `E` | 2.815 | 13.9 | 6.01 | 2.31 | 0.62 | - | 525.0 | 525.0 | 0.0 | 1.021 | 37
 single | unadjudicated/cw-2026-08-23-001952 | unkeyed | 22.175 s | `E` | 2.815 | 18.6 | 2.31 | 60.43 | 0.93 | - | 525.0 | 525.0 | 0.0 | 0.781 | 37
 single | unadjudicated/cw-2026-08-23-002016 | unkeyed | 9.250 s | `E` | 2.956 | 23.0 | 5.33 | 5.67 | 0.42 | alone | 525.0 | 525.0 | 0.0 | 0.561 | 20
 single | unadjudicated/cw-2026-08-23-002016 | unkeyed | 9.645 s | `E` | 2.833 | 28.5 | 5.67 | 46.17 | 0.92 | alone | 525.0 | 525.0 | 0.0 | 0.382 | 20
 single | unadjudicated/cw-2026-08-23-002016 | unkeyed | 14.240 s | `T` | 3.509 | 300.1 | 1.83 | 4.83 | 4.67 | - | 525.0 | 525.0 | 0.0 | 1.146 | 40
 single | unadjudicated/cw-2026-08-23-002016 | unkeyed | 14.990 s | `T` | 3.538 | 56.9 | 2.83 | 10.67 | 1.83 | - | 525.0 | 525.0 | 0.0 | 0.985 | 40
 single | unadjudicated/cw-2026-08-23-002016 | unkeyed | 15.350 s | `E` | 3.757 | 36.4 | 10.67 | -1.50 | 1.33 | - | 525.0 | 525.0 | 0.0 | 1.002 | 40
 single | unadjudicated/cw-2026-08-23-002016 | unkeyed | 17.935 s | `E` | 1.419 | 21.1 | 68.00 | 1.83 | 0.67 | - | 525.0 | 525.0 | 0.0 | 0.557 | 40
 single | unadjudicated/cw-2026-08-23-002016 | unkeyed | 18.010 s | `E` | 1.419 | 13.2 | 1.83 | 18.67 | 0.67 | - | 525.0 | 525.0 | 0.0 | 0.680 | 40
 single | unadjudicated/cw-2026-08-23-002016 | unkeyed | 20.505 s | `E` | 1.419 | 20.5 | 38.33 | 71.50 | 0.83 | alone | 525.0 | 525.0 | 0.0 | 0.632 | 40
 single | unadjudicated/cw-2026-08-23-002016 | unkeyed | 23.305 s | `T` | 1.848 | 192.1 | 4.83 | 1.83 | 4.67 | - | 525.0 | 525.0 | 0.0 | 1.071 | 40
 single | unadjudicated/cw-2026-08-23-002016 | unkeyed | 23.550 s | `E` | 1.952 | 54.1 | 1.83 | 4.67 | 1.67 | - | 525.0 | 525.0 | 0.0 | 1.003 | 40
 single | unadjudicated/cw-2026-08-23-002016 | unkeyed | 27.725 s | `E` | 3.715 | 122.3 | 2.90 | 2.90 | 1.00 | - | 525.0 | 525.0 | 0.0 | 0.896 | 24
 single | unadjudicated/cw-2026-08-23-002016 | unkeyed | 27.915 s | `E` | 3.715 | 131.8 | 2.90 | 1.80 | 0.90 | - | 525.0 | 525.0 | 0.0 | 0.939 | 24
 single | unadjudicated/cw-2026-08-25-011552 | unkeyed | 0.825 s | `T` | 1.900 | 218.0 | NaN | 15.33 | 2.00 | alone | 600.0 | 500.0 | 100.0 | 1.137 | 20
 single | unadjudicated/cw-2026-08-25-011552 | unkeyed | 13.240 s | `E` | 1.402 | 63.8 | 4.06 | 11.77 | 1.15 | - | 500.0 | 500.0 | 0.0 | 1.019 | 25
 single | unadjudicated/cw-2026-08-25-012748 | unkeyed | 3.915 s | `T` | 1.801 | 114.4 | 3.26 | 7.09 | 3.26 | - | 400.0 | 400.0 | 0.0 | 1.004 | 23
 single | unadjudicated/cw-2026-08-25-012823 | unkeyed | 0.455 s | `E` | 3.292 | 15.5 | NaN | 19.47 | 0.80 | alone | 600.0 | 500.0 | 100.0 | 0.822 | 32
 single | unadjudicated/cw-2026-08-25-012823 | unkeyed | 1.875 s | `E` | 3.292 | 54.8 | 2.40 | 5.07 | 0.80 | - | 400.0 | 500.0 | 100.0 | 1.004 | 32
 single | unadjudicated/cw-2026-08-25-012823 | unkeyed | 2.080 s | `E` | 3.292 | 22.6 | 5.07 | -0.40 | 0.40 | - | 400.0 | 500.0 | 100.0 | 0.996 | 32
 single | unadjudicated/cw-2026-08-25-012823 | unkeyed | 2.085 s | `E` | 4.758 | 18.0 | -0.43 | 27.20 | 0.57 | - | 400.0 | 500.0 | 100.0 | 0.445 | 34
 single | unadjudicated/cw-2026-08-25-012823 | unkeyed | 3.160 s | `T` | 4.205 | 858.4 | 27.20 | 2.55 | 3.26 | - | 500.0 | 500.0 | 0.0 | 1.124 | 34
 single | unadjudicated/cw-2026-08-25-012823 | unkeyed | 3.320 s | `T` | 4.205 | 457.7 | 2.55 | 4.25 | 1.98 | - | 500.0 | 500.0 | 0.0 | 1.143 | 34
 single | unadjudicated/cw-2026-08-25-012823 | unkeyed | 4.090 s | `T` | 2.681 | 325.2 | 4.82 | 13.60 | 4.82 | alone | 500.0 | 500.0 | 0.0 | 1.100 | 34
 single | unadjudicated/cw-2026-08-25-012823 | unkeyed | 5.235 s | `T` | 2.363 | 25.7 | 8.02 | 5.40 | 2.00 | alone | 500.0 | 500.0 | 0.0 | 0.880 | 37
 single | unadjudicated/cw-2026-08-25-012823 | unkeyed | 6.035 s | `T` | 2.323 | 108.9 | 7.08 | 3.26 | 4.68 | - | 500.0 | 500.0 | 0.0 | 1.025 | 34
 single | unadjudicated/cw-2026-08-25-012823 | unkeyed | 6.210 s | `E` | 2.323 | 39.0 | 3.26 | 4.82 | 1.70 | - | 500.0 | 500.0 | 0.0 | 0.992 | 34
 single | unadjudicated/cw-2026-08-25-012823 | unkeyed | 6.440 s | `E` | 2.323 | 62.2 | 4.82 | 4.11 | 1.70 | alone | 500.0 | 500.0 | 0.0 | 1.115 | 34
 single | unadjudicated/cw-2026-08-25-012823 | unkeyed | 9.335 s | `T` | 1.657 | 17.4 | 25.83 | 90.83 | 1.83 | alone | 500.0 | 500.0 | 0.0 | 1.043 | 40
 single | unadjudicated/cw-2026-08-25-012823 | unkeyed | 12.135 s | `E` | 1.482 | 15.2 | 54.50 | 7.70 | 1.50 | alone | 500.0 | 500.0 | 0.0 | 0.792 | 24
 single | unadjudicated/cw-2026-08-25-012823 | unkeyed | 12.620 s | `T` | 1.421 | 49.1 | 9.63 | NaN | 2.50 | alone | 500.0 | 500.0 | 0.0 | 1.074 | 30
 single | unadjudicated/cw-2026-08-25-012922 | unkeyed | 3.405 s | `T` | 6.347 | 118.9 | 19.00 | 1.83 | 2.00 | - | 500.0 | 500.0 | 0.0 | 0.960 | 40
 single | unadjudicated/cw-2026-08-25-012922 | unkeyed | 4.335 s | `T` | 5.264 | 391.7 | 13.00 | 1.83 | 5.50 | - | 500.0 | 500.0 | 0.0 | 1.011 | 40
 single | unadjudicated/cw-2026-08-25-012922 | unkeyed | 4.555 s | `T` | 5.264 | 327.5 | 1.83 | -12.83 | 5.50 | - | 500.0 | 500.0 | 0.0 | 1.001 | 40
 single | unadjudicated/cw-2026-08-25-012922 | unkeyed | 7.130 s | `E` | 5.537 | 126.0 | 20.96 | 5.58 | 0.46 | alone | 500.0 | 500.0 | 0.0 | 0.962 | 10
 single | unadjudicated/cw-2026-08-25-012922 | unkeyed | 7.860 s | `T` | 4.580 | 119.9 | 22.33 | 1.83 | 2.00 | - | 500.0 | 500.0 | 0.0 | 0.949 | 40
 single | unadjudicated/cw-2026-08-25-012922 | unkeyed | 8.075 s | `T` | 4.255 | 410.0 | 1.83 | 1.83 | 5.33 | - | 500.0 | 500.0 | 0.0 | 0.995 | 40
 single | unadjudicated/cw-2026-08-25-012922 | unkeyed | 8.295 s | `T` | 4.255 | 432.7 | 1.83 | 1.83 | 5.50 | - | 500.0 | 500.0 | 0.0 | 1.005 | 40
 single | unadjudicated/cw-2026-08-25-012922 | unkeyed | 8.510 s | `T` | 4.255 | 373.0 | 1.83 | 2.00 | 5.33 | - | 500.0 | 500.0 | 0.0 | 1.010 | 40
 single | unadjudicated/cw-2026-08-25-012922 | unkeyed | 8.730 s | `T` | 4.255 | 371.5 | 2.00 | 21.83 | 5.33 | - | 500.0 | 500.0 | 0.0 | 1.017 | 40
 single | unadjudicated/cw-2026-08-25-012922 | unkeyed | 12.910 s | `T` | 2.600 | 328.3 | 8.05 | 8.82 | 3.07 | alone | 500.0 | 500.0 | 0.0 | 1.016 | 23
 single | unadjudicated/cw-2026-08-25-012922 | unkeyed | 13.535 s | `T` | 2.539 | 398.9 | 8.82 | 6.52 | 3.16 | alone | 500.0 | 500.0 | 0.0 | 1.028 | 23
 single | unadjudicated/cw-2026-08-25-012922 | unkeyed | 21.275 s | `E` | 5.404 | 182.5 | 5.59 | 4.22 | 1.10 | - | 500.0 | 500.0 | 0.0 | 0.984 | 22
 single | unadjudicated/cw-2026-08-25-012922 | unkeyed | 22.290 s | `T` | 5.874 | 424.9 | 6.23 | 4.68 | 2.93 | alone | 500.0 | 500.0 | 0.0 | 1.037 | 22
 single | unadjudicated/cw-2026-08-25-012922 | unkeyed | 24.025 s | `T` | 6.043 | 438.7 | 5.50 | 5.50 | 3.12 | alone | 500.0 | 500.0 | 0.0 | 1.037 | 22
 single | unadjudicated/cw-2026-08-25-013010 | unkeyed | 1.660 s | `T` | 10.641 | 1202.3 | NaN | 2.00 | 2.30 | - | 500.0 | 500.0 | 0.0 | 1.029 | 24
 single | unadjudicated/cw-2026-08-25-013010 | unkeyed | 3.280 s | `E` | 4.967 | 53.0 | 11.03 | 4.28 | 1.01 | - | 500.0 | 500.0 | 0.0 | 0.979 | 27
 single | unadjudicated/cw-2026-08-25-013010 | unkeyed | 5.700 s | `E` | 3.923 | 42.7 | 3.71 | 9.34 | 1.13 | - | 500.0 | 500.0 | 0.0 | 0.942 | 27
 single | unadjudicated/cw-2026-08-25-013010 | unkeyed | 6.250 s | `T` | 3.660 | 116.7 | 9.34 | 3.49 | 3.04 | - | 500.0 | 500.0 | 0.0 | 1.062 | 27
 single | unadjudicated/cw-2026-08-25-013010 | unkeyed | 13.300 s | `E` | 1.550 | 39.4 | 8.33 | 3.83 | 1.01 | - | 500.0 | 500.0 | 0.0 | 0.959 | 27
 single | unadjudicated/cw-2026-08-25-013010 | unkeyed | 13.510 s | `E` | 1.528 | 43.9 | 3.83 | 3.38 | 0.90 | - | 500.0 | 500.0 | 0.0 | 1.054 | 27
 single | unadjudicated/cw-2026-08-25-013010 | unkeyed | 13.705 s | `E` | 1.528 | 40.3 | 3.38 | 8.55 | 1.01 | - | 500.0 | 500.0 | 0.0 | 1.072 | 27
 single | unadjudicated/cw-2026-08-25-013010 | unkeyed | 20.260 s | `E` | 1.939 | 39.1 | 4.28 | 9.56 | 0.90 | - | 500.0 | 500.0 | 0.0 | 0.969 | 27
 single | unadjudicated/cw-2026-08-25-013010 | unkeyed | 20.815 s | `T` | 1.813 | 139.3 | 9.56 | 3.15 | 2.93 | - | 500.0 | 500.0 | 0.0 | 1.023 | 27
 single | unadjudicated/cw-2026-08-25-013010 | unkeyed | 22.290 s | `E` | 1.853 | 36.4 | 1.91 | 4.05 | 1.01 | - | 500.0 | 500.0 | 0.0 | 0.916 | 27
 single | unadjudicated/cw-2026-08-25-013010 | unkeyed | 22.515 s | `E` | 1.945 | 27.3 | 4.05 | 3.38 | 1.01 | - | 500.0 | 500.0 | 0.0 | 0.896 | 27
 single | unadjudicated/cw-2026-08-25-013010 | unkeyed | 22.800 s | `T` | 1.945 | 145.7 | 3.38 | 7.31 | 3.04 | - | 500.0 | 500.0 | 0.0 | 1.023 | 27
 single | unadjudicated/cw-2026-08-25-013010 | unkeyed | 26.900 s | `E` | 2.213 | 59.9 | 5.06 | 4.50 | 1.13 | - | 495.0 | 500.0 | 5.0 | 1.014 | 27
 single | unadjudicated/cw-2026-08-25-013010 | unkeyed | 28.420 s | `E` | 2.187 | 35.6 | 4.84 | NaN | 0.90 | - | 495.0 | 500.0 | 5.0 | 0.954 | 27
 single | unadjudicated/cw-2026-08-25-013150 | unkeyed | 10.285 s | `E` | 3.284 | 30.7 | 4.20 | 9.57 | 1.05 | - | 500.0 | 500.0 | 0.0 | 0.891 | 28
 single | unadjudicated/cw-2026-08-25-013150 | unkeyed | 11.295 s | `E` | 3.297 | 34.3 | 4.20 | 5.37 | 0.93 | - | 500.0 | 500.0 | 0.0 | 0.927 | 28
 single | unadjudicated/cw-2026-08-25-013150 | unkeyed | 11.660 s | `T` | 3.323 | 184.9 | 5.37 | 2.45 | 3.15 | - | 500.0 | 500.0 | 0.0 | 1.096 | 28
 single | unadjudicated/cw-2026-08-25-013150 | unkeyed | 11.805 s | `E` | 3.323 | 45.0 | 2.45 | 8.98 | 0.93 | - | 500.0 | 500.0 | 0.0 | 1.031 | 28
 single | unadjudicated/cw-2026-08-25-013150 | unkeyed | 12.235 s | `E` | 2.457 | 58.0 | 8.98 | 3.85 | 1.05 | - | 500.0 | 500.0 | 0.0 | 1.109 | 28
 single | unadjudicated/cw-2026-08-25-013150 | unkeyed | 14.315 s | `E` | 1.919 | 27.7 | 4.20 | 9.57 | 0.82 | - | 500.0 | 500.0 | 0.0 | 1.059 | 28
 single | unadjudicated/cw-2026-08-25-013150 | unkeyed | 14.855 s | `T` | 1.740 | 96.3 | 9.57 | 3.62 | 3.03 | - | 500.0 | 500.0 | 0.0 | 1.000 | 28
 single | unadjudicated/cw-2026-08-25-013150 | unkeyed | 16.295 s | `E` | 1.495 | 23.3 | 3.97 | 4.08 | 1.05 | - | 500.0 | 500.0 | 0.0 | 0.895 | 28
 single | unadjudicated/cw-2026-08-25-013150 | unkeyed | 21.680 s | `E` | 1.747 | 34.5 | 3.03 | 4.20 | 1.05 | - | 500.0 | 500.0 | 0.0 | 1.011 | 28
 single | unadjudicated/cw-2026-08-25-013150 | unkeyed | 21.900 s | `E` | 1.747 | 30.8 | 4.20 | 3.15 | 0.93 | - | 500.0 | 500.0 | 0.0 | 1.040 | 28
 single | unadjudicated/cw-2026-08-25-013150 | unkeyed | 22.080 s | `E` | 1.680 | 31.9 | 3.15 | 5.02 | 1.05 | - | 495.0 | 500.0 | 5.0 | 1.001 | 28
 single | unadjudicated/cw-2026-08-25-013150 | unkeyed | 23.975 s | `E` | 1.620 | 51.4 | 3.85 | 3.73 | 1.05 | - | 500.0 | 500.0 | 0.0 | 1.083 | 28
 single | unadjudicated/cw-2026-08-25-013150 | unkeyed | 24.180 s | `E` | 1.588 | 49.2 | 3.73 | 4.55 | 1.05 | - | 500.0 | 500.0 | 0.0 | 1.015 | 28
 single | unadjudicated/cw-2026-08-25-013150 | unkeyed | 25.855 s | `E` | 1.726 | 60.4 | 3.62 | 4.55 | 1.05 | - | 500.0 | 500.0 | 0.0 | 1.058 | 28
 single | unadjudicated/cw-2026-08-25-013150 | unkeyed | 26.575 s | `E` | 1.662 | 45.3 | 2.10 | 4.55 | 1.17 | - | 500.0 | 500.0 | 0.0 | 1.060 | 28
 single | unadjudicated/cw-2026-08-25-013150 | unkeyed | 29.920 s | `T` | 1.594 | 81.7 | 4.20 | NaN | 2.80 | - | 495.0 | 500.0 | 5.0 | 1.064 | 28
 single | unadjudicated/cw-2026-08-25-013303 | unkeyed | 6.625 s | `E` | 2.506 | 25.3 | 4.03 | 3.67 | 0.73 | - | 500.0 | 500.0 | 0.0 | 1.041 | 22
 single | unadjudicated/cw-2026-08-25-013303 | unkeyed | 11.495 s | `E` | 2.158 | 49.9 | 15.38 | -1.13 | 1.13 | - | 500.0 | 500.0 | 0.0 | 1.031 | 30
 single | unadjudicated/cw-2026-08-25-013303 | unkeyed | 11.500 s | `E` | 2.378 | 48.5 | -1.05 | 4.20 | 1.17 | - | 500.0 | 500.0 | 0.0 | 1.031 | 28
 single | unadjudicated/cw-2026-08-25-013303 | unkeyed | 16.250 s | `E` | 1.476 | 40.4 | 3.71 | 7.09 | 1.01 | - | 500.0 | 500.0 | 0.0 | 1.037 | 27
 single | unadjudicated/cw-2026-08-25-013303 | unkeyed | 26.090 s | `T` | 2.411 | 158.8 | 4.61 | 7.88 | 3.04 | alone | 500.0 | 500.0 | 0.0 | 1.067 | 27
 single | unadjudicated/cw-2026-08-25-013303 | unkeyed | 27.095 s | `E` | 2.533 | 45.0 | 5.25 | 4.20 | 0.93 | - | 500.0 | 500.0 | 0.0 | 0.930 | 28
 single | unadjudicated/cw-2026-08-25-013303 | unkeyed | 27.325 s | `E` | 2.533 | 67.1 | 4.20 | 10.62 | 1.17 | - | 500.0 | 500.0 | 0.0 | 1.091 | 28
 single | unadjudicated/cw-2026-08-25-013402 | unkeyed | 3.235 s | `E` | 3.409 | 92.8 | 1.87 | 5.37 | 0.47 | - | 525.0 | 525.0 | 0.0 | 1.007 | 14
 single | unadjudicated/cw-2026-08-25-013402 | unkeyed | 7.135 s | `T` | 3.037 | 80.6 | 3.63 | 3.00 | 2.88 | - | 525.0 | 525.0 | 0.0 | 0.926 | 30
 single | unadjudicated/cw-2026-08-25-013402 | unkeyed | 9.660 s | `E` | 2.707 | 17.6 | 5.88 | 3.38 | 1.25 | - | 550.0 | 525.0 | 25.0 | 0.724 | 30
 single | unadjudicated/cw-2026-08-25-013402 | unkeyed | 9.920 s | `T` | 2.707 | 173.2 | 3.38 | 9.50 | 3.13 | - | 550.0 | 525.0 | 25.0 | 1.113 | 30
 single | unadjudicated/cw-2026-08-25-013402 | unkeyed | 10.340 s | `E` | 2.678 | 59.9 | 9.50 | 3.88 | 1.00 | - | 550.0 | 525.0 | 25.0 | 1.169 | 30
 single | unadjudicated/cw-2026-08-25-013402 | unkeyed | 13.740 s | `E` | 2.432 | 40.5 | 2.53 | 9.20 | 1.07 | - | 550.0 | 525.0 | 25.0 | 0.984 | 32
 single | unadjudicated/cw-2026-08-25-013402 | unkeyed | 15.010 s | `T` | 2.557 | 223.0 | 9.33 | 3.33 | 3.33 | - | 525.0 | 525.0 | 0.0 | 1.030 | 32
 single | unadjudicated/cw-2026-08-25-013402 | unkeyed | 19.845 s | `T` | 2.545 | 200.9 | 4.13 | 11.33 | 3.07 | - | 540.0 | 525.0 | 15.0 | 0.992 | 32
 single | unadjudicated/cw-2026-08-25-013402 | unkeyed | 21.490 s | `E` | 2.954 | 89.0 | 4.50 | 8.75 | 1.00 | - | 525.0 | 525.0 | 0.0 | 0.997 | 30
 single | unadjudicated/cw-2026-08-25-013402 | unkeyed | 23.830 s | `T` | 3.022 | 294.1 | 3.88 | 7.13 | 3.00 | - | 540.0 | 525.0 | 15.0 | 1.152 | 30
 single | unadjudicated/cw-2026-08-25-013402 | unkeyed | 29.540 s | `E` | 3.204 | 62.3 | 3.87 | NaN | 1.20 | - | 525.0 | 525.0 | 0.0 | 0.961 | 32
 single | unadjudicated/cw-2026-08-25-013520 | unkeyed | 3.990 s | `T` | 1.665 | 162.1 | 2.67 | 2.93 | 3.20 | - | 525.0 | 540.0 | 15.0 | 1.034 | 32
 single | unadjudicated/cw-2026-08-25-013520 | unkeyed | 8.845 s | `E` | 2.538 | 66.2 | 4.40 | 4.67 | 1.07 | - | 550.0 | 540.0 | 10.0 | 1.032 | 32
 single | unadjudicated/cw-2026-08-25-013520 | unkeyed | 11.115 s | `T` | 2.722 | 183.7 | 4.50 | 9.50 | 2.88 | - | 550.0 | 540.0 | 10.0 | 1.045 | 30
 single | unadjudicated/cw-2026-08-25-013520 | unkeyed | 14.690 s | `E` | 3.347 | 101.3 | 13.88 | 3.88 | 1.00 | - | 540.0 | 540.0 | 0.0 | 1.101 | 30
 single | unadjudicated/cw-2026-08-25-013520 | unkeyed | 17.945 s | `E` | 3.832 | 120.4 | 3.75 | 6.13 | 1.13 | - | 540.0 | 540.0 | 0.0 | 0.972 | 30
 single | unadjudicated/cw-2026-08-25-013520 | unkeyed | 18.235 s | `E` | 3.796 | 118.0 | 6.53 | 10.53 | 1.20 | alone | 540.0 | 540.0 | 0.0 | 1.028 | 32
 single | unadjudicated/cw-2026-08-25-013520 | unkeyed | 21.415 s | `E` | 3.728 | 64.1 | 4.38 | 7.38 | 1.00 | - | 525.0 | 540.0 | 15.0 | 1.006 | 30
 single | unadjudicated/cw-2026-08-25-013520 | unkeyed | 21.755 s | `E` | 3.560 | 55.6 | 7.87 | 4.27 | 1.20 | - | 525.0 | 540.0 | 15.0 | 0.967 | 32
 single | unadjudicated/cw-2026-08-25-013520 | unkeyed | 24.280 s | `E` | 3.663 | 62.6 | 4.50 | 4.00 | 1.00 | - | 525.0 | 540.0 | 15.0 | 1.006 | 30
 single | unadjudicated/cw-2026-08-25-013520 | unkeyed | 28.970 s | `E` | 3.353 | 44.1 | 4.88 | 4.00 | 1.00 | - | 550.0 | 540.0 | 10.0 | 0.960 | 30
 single | unadjudicated/cw-2026-08-25-013637 | unkeyed | 1.880 s | `T` | 8.558 | 1899.1 | NaN | 4.00 | 3.33 | - | 525.0 | 525.0 | 0.0 | 1.009 | 32
 single | unadjudicated/cw-2026-08-25-013637 | unkeyed | 2.080 s | `E` | 8.558 | 509.8 | 4.00 | 4.67 | 1.33 | - | 525.0 | 525.0 | 0.0 | 0.977 | 32
 single | unadjudicated/cw-2026-08-25-013637 | unkeyed | 3.915 s | `E` | 7.991 | 224.5 | 3.01 | 4.43 | 1.43 | - | 525.0 | 525.0 | 0.0 | 0.996 | 38
 single | unadjudicated/cw-2026-08-25-013637 | unkeyed | 4.575 s | `E` | 6.311 | 161.8 | 3.20 | 2.93 | 1.20 | - | 525.0 | 525.0 | 0.0 | 0.990 | 32
 single | unadjudicated/cw-2026-08-25-013637 | unkeyed | 5.555 s | `T` | 6.519 | 401.5 | 10.08 | 8.89 | 2.20 | alone | 525.0 | 525.0 | 0.0 | 1.024 | 22
 single | unadjudicated/cw-2026-08-25-013637 | unkeyed | 6.425 s | `E` | 6.348 | 111.5 | 3.33 | 4.28 | 1.43 | - | 525.0 | 525.0 | 0.0 | 1.010 | 38
 single | unadjudicated/cw-2026-08-25-013637 | unkeyed | 9.100 s | `T` | 5.809 | 261.7 | 4.28 | 10.77 | 3.80 | - | 525.0 | 525.0 | 0.0 | 1.026 | 38
 single | unadjudicated/cw-2026-08-25-013637 | unkeyed | 11.450 s | `E` | 5.610 | 84.0 | 4.38 | 12.00 | 1.13 | - | 525.0 | 525.0 | 0.0 | 0.996 | 30
 single | unadjudicated/cw-2026-08-25-013637 | unkeyed | 14.030 s | `E` | 4.852 | 133.3 | 9.63 | 3.50 | 1.13 | - | 525.0 | 525.0 | 0.0 | 1.007 | 30
 single | unadjudicated/cw-2026-08-25-013637 | unkeyed | 16.135 s | `E` | 4.821 | 106.0 | 3.75 | 3.25 | 1.13 | - | 525.0 | 525.0 | 0.0 | 1.026 | 30
 single | unadjudicated/cw-2026-08-25-013637 | unkeyed | 19.800 s | `T` | 5.552 | 402.5 | 4.00 | 3.63 | 3.25 | - | 525.0 | 525.0 | 0.0 | 1.042 | 30
 single | unadjudicated/cw-2026-08-25-013637 | unkeyed | 19.995 s | `E` | 5.552 | 162.7 | 3.63 | 10.88 | 1.25 | - | 525.0 | 525.0 | 0.0 | 1.019 | 30
 single | unadjudicated/cw-2026-08-25-013637 | unkeyed | 21.395 s | `E` | 5.804 | 143.1 | 4.50 | 3.50 | 1.13 | - | 525.0 | 525.0 | 0.0 | 0.990 | 30
 single | unadjudicated/cw-2026-08-25-013637 | unkeyed | 21.580 s | `E` | 5.550 | 141.2 | 3.50 | 4.50 | 1.13 | - | 525.0 | 525.0 | 0.0 | 0.995 | 30
 single | unadjudicated/cw-2026-08-25-013637 | unkeyed | 22.430 s | `E` | 6.174 | 188.8 | 4.75 | 8.88 | 1.13 | alone | 525.0 | 525.0 | 0.0 | 1.008 | 30
 single | unadjudicated/cw-2026-08-25-013637 | unkeyed | 27.515 s | `T` | 6.140 | 305.5 | 3.87 | 10.53 | 3.20 | - | 550.0 | 525.0 | 25.0 | 1.003 | 32
 single | unadjudicated/cw-2026-08-25-013637 | unkeyed | 28.800 s | `E` | 5.873 | 129.9 | 3.38 | 11.13 | 1.00 | - | 550.0 | 525.0 | 25.0 | 0.997 | 30
 single | unadjudicated/cw-2026-08-25-021410 | unkeyed | 4.870 s | `T` | 1.693 | 433.1 | 72.33 | 7.50 | 6.50 | alone | 550.0 | 540.0 | 10.0 | 1.017 | 40
 single | unadjudicated/cw-2026-08-25-021410 | unkeyed | 6.290 s | `T` | 2.128 | 136.7 | 2.31 | 1.85 | 2.00 | - | 550.0 | 540.0 | 10.0 | 1.029 | 37
 single | unadjudicated/cw-2026-08-25-021410 | unkeyed | 6.425 s | `T` | 2.128 | 146.0 | 1.85 | 6.94 | 2.31 | - | 550.0 | 540.0 | 10.0 | 0.965 | 37
 single | unadjudicated/cw-2026-08-25-021410 | unkeyed | 6.730 s | `T` | 2.397 | 133.2 | 6.38 | 15.73 | 2.27 | alone | 550.0 | 540.0 | 10.0 | 0.950 | 34
 single | unadjudicated/cw-2026-08-25-021410 | unkeyed | 9.185 s | `T` | 2.325 | 266.4 | 7.23 | -5.67 | 5.67 | - | 535.0 | 540.0 | 5.0 | 1.029 | 34
 single | unadjudicated/cw-2026-08-25-021410 | unkeyed | 9.190 s | `T` | 2.242 | 266.4 | -5.00 | 21.88 | 5.13 | - | 535.0 | 540.0 | 5.0 | 1.027 | 30
 single | unadjudicated/cw-2026-08-25-021410 | unkeyed | 14.570 s | `T` | 2.793 | 231.3 | 3.08 | 19.65 | 3.00 | - | 535.0 | 540.0 | 5.0 | 0.963 | 18
 single | unadjudicated/cw-2026-08-25-021410 | unkeyed | 23.985 s | `E` | 2.317 | 41.6 | 3.45 | 3.38 | 1.05 | - | 540.0 | 540.0 | 0.0 | 0.949 | 18
